gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2429187445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20958812/original.jpeg	https://www.inaturalist.org/photos/20958812					2018-07-07T19:26:08Z	Cherie Cornmesser		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cherie Cornmesser
2429187445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20958849/original.jpeg	https://www.inaturalist.org/photos/20958849					2018-07-07T19:26:08Z	Cherie Cornmesser		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cherie Cornmesser
2423197661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52469645/original.jpeg	https://www.inaturalist.org/photos/52469645					2019-09-22T20:46:03Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
2423197661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52164915/original.jpeg	https://www.inaturalist.org/photos/52164915					2019-09-22T20:45:55Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
2423190561	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52115725/original.jpg	https://www.inaturalist.org/photos/52115725					2019-07-21T16:00:47Z	Cheree		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cheree
2423109769	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/51582486/original.jpeg	https://www.inaturalist.org/photos/51582486					2019-09-17T01:18:59Z	Cherie Cornmesser		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cherie Cornmesser
2423109769	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/51582498/original.jpeg	https://www.inaturalist.org/photos/51582498					2019-09-17T01:18:44Z	Cherie Cornmesser		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cherie Cornmesser
2422901081	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50301052/original.jpg	https://www.inaturalist.org/photos/50301052					2019-06-24T23:40:38Z	dsnaturalist21		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dsnaturalist21
2422893743	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50074337/original.jpeg	https://www.inaturalist.org/photos/50074337					2019-08-31T21:50:24Z	Frank Izaguirre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Izaguirre
2397500767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56754479/original.jpeg	https://www.inaturalist.org/photos/56754479					2019-08-14T13:04:45Z	barbara		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	barbara
2397500767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48144259/original.jpg	https://www.inaturalist.org/photos/48144259					2019-08-14T10:09:00Z	barbara		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	barbara
2366110650	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48722155/original.jpeg	https://www.inaturalist.org/photos/48722155					2019-08-20T02:14:42Z	Bill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill
2366093635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48617131/original.jpeg	https://www.inaturalist.org/photos/48617131					2019-08-18T21:10:58Z	Frank Chobot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Chobot
2366093635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48617162/original.jpeg	https://www.inaturalist.org/photos/48617162					2019-08-18T21:11:03Z	Frank Chobot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Chobot
2366075878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48523838/original.jpeg	https://www.inaturalist.org/photos/48523838					2019-08-16T21:11:41Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366075878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48523106/original.jpg	https://www.inaturalist.org/photos/48523106					2019-08-16T21:11:41Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366075878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48523854/original.jpeg	https://www.inaturalist.org/photos/48523854					2019-08-16T21:11:41Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366075878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48523869/original.jpeg	https://www.inaturalist.org/photos/48523869					2019-08-16T21:11:10Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366075878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48523886/original.jpeg	https://www.inaturalist.org/photos/48523886					2019-08-16T21:11:08Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366047126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48355154/original.jpeg	https://www.inaturalist.org/photos/48355154					2019-08-16T16:20:00Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366047126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48355172/original.jpeg	https://www.inaturalist.org/photos/48355172					2019-08-16T16:19:54Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2366047126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48355136/original.jpeg	https://www.inaturalist.org/photos/48355136					2019-08-16T16:20:05Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2350445618	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48316685/original.jpg	https://www.inaturalist.org/photos/48316685					2019-08-14T13:25:33Z	littleminnow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	littleminnow
2331860942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46921937/original.jpg	https://www.inaturalist.org/photos/46921937					2019-08-02T16:06:09Z	Natalie Howe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalie Howe
2331860942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46921923/original.jpg	https://www.inaturalist.org/photos/46921923					2019-08-02T16:06:09Z	Natalie Howe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalie Howe
2294665054	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45979185/original.jpg	https://www.inaturalist.org/photos/45979185					2019-07-20T22:01:44Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2294665054	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45979198/original.jpg	https://www.inaturalist.org/photos/45979198					2019-07-20T22:01:44Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2294590272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45517762/original.jpg	https://www.inaturalist.org/photos/45517762					2019-07-20T14:24:45Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2294590272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45517747/original.jpg	https://www.inaturalist.org/photos/45517747					2019-07-20T14:24:45Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2294528040	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45130375/original.jpg	https://www.inaturalist.org/photos/45130375					2019-07-13T17:02:08Z	Richard Jacob		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Richard Jacob
2294519208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45082047/original.jpeg	https://www.inaturalist.org/photos/45082047					2019-07-14T19:40:27Z	Frank Chobot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Chobot
2294519208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45082001/original.jpeg	https://www.inaturalist.org/photos/45082001					2019-07-14T19:40:00Z	Frank Chobot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Chobot
